,game_id,variable,value,batteridx,round
3935,201901659,b2,5,3_score,2
3936,201901681,b2,1,3_score,2
3937,201901688,b2,1,3_score,2
3938,201901701,b2,0,3_score,2
3939,201901707,b2,0,3_score,2
3940,201901711,b2,0,3_score,2
3941,201901721,b2,0,3_score,2
3942,201901745,b2,5,3_score,2
3943,201901746,b2,0,3_score,2
3944,201901788,b2,0,3_score,2
3945,201901813,b2,5,3_score,2
3946,201901819,b2,0,3_score,2
3947,201901842,b2,2,3_score,2
3948,201901857,b2,0,3_score,2
3949,201901858,b2,0,3_score,2
3950,201901871,b2,4,3_score,2
3951,201901872,b2,0,3_score,2
3952,201901888,b2,0,3_score,2
3953,201901889,b2,0,3_score,2
3954,201901909,b2,0,3_score,2
3955,201901916,b2,3,3_score,2
3956,201901917,b2,1,3_score,2
3957,201901921,b2,0,3_score,2
3958,201901926,b2,0,3_score,2
3959,201901936,b2,0,3_score,2
3960,201901943,b2,0,3_score,2
3961,201901958,b2,0,3_score,2
3962,201901959,b2,0,3_score,2
3963,201901961,b2,4,3_score,2
3964,201901964,b2,6,3_score,2
3965,201901968,b2,1,3_score,2
3966,201901982,b2,0,3_score,2
3967,201901985,b2,1,3_score,2
3968,201901993,b2,1,3_score,2
3969,201902030,b2,3,3_score,2
3970,201902047,b2,1,3_score,2
3971,201902054,b2,2,3_score,2
3972,201902071,b2,0,3_score,2
3973,201902081,b2,0,3_score,2
3974,201902093,b2,0,3_score,2
3975,201902097,b2,0,3_score,2
3976,201902101,b2,0,3_score,2
3977,201902131,b2,1,3_score,2
3978,201902138,b2,0,3_score,2
3979,201902160,b2,0,3_score,2
3980,201902175,b2,0,3_score,2
3981,201902176,b2,0,3_score,2
3982,201902180,b2,0,3_score,2
3983,201902186,b2,1,3_score,2
3984,201902187,b2,1,3_score,2
3985,201902205,b2,2,3_score,2
3986,201902211,b2,0,3_score,2
3987,201902250,b2,0,3_score,2
3988,201902253,b2,0,3_score,2
3989,201902270,b2,0,3_score,2
3990,201902271,b2,0,3_score,2
3991,201902288,b2,2,3_score,2
3992,201902301,b2,0,3_score,2
3993,201902307,b2,2,3_score,2
3994,201902327,b2,0,3_score,2
3995,201902346,b2,1,3_score,2
3996,201902365,b2,0,3_score,2
3997,201902373,b2,0,3_score,2
3998,201902392,b2,0,3_score,2
3999,201902394,b2,1,3_score,2
4000,201900016,b3,0,3_score,3
4001,201900023,b3,0,3_score,3
4002,201900103,b3,1,3_score,3
4003,201900112,b3,0,3_score,3
4004,201900131,b3,4,3_score,3
4005,201900141,b3,0,3_score,3
4006,201900142,b3,2,3_score,3
4007,201900150,b3,0,3_score,3
4008,201900157,b3,4,3_score,3
4009,201900161,b3,1,3_score,3
4010,201900173,b3,2,3_score,3
4011,201900176,b3,0,3_score,3
4012,201900177,b3,0,3_score,3
4013,201900183,b3,0,3_score,3
4014,201900186,b3,0,3_score,3
4015,201900197,b3,0,3_score,3
4016,201900200,b3,0,3_score,3
4017,201900201,b3,4,3_score,3
4018,201900203,b3,0,3_score,3
4019,201900208,b3,2,3_score,3
4020,201900213,b3,2,3_score,3
4021,201900235,b3,0,3_score,3
4022,201900274,b3,0,3_score,3
4023,201900285,b3,1,3_score,3
4024,201900286,b3,0,3_score,3
4025,201900290,b3,0,3_score,3
4026,201900294,b3,0,3_score,3
4027,201900303,b3,1,3_score,3
4028,201900304,b3,0,3_score,3
4029,201900339,b3,0,3_score,3
4030,201900345,b3,0,3_score,3
4031,201900348,b3,0,3_score,3
4032,201900349,b3,0,3_score,3
4033,201900352,b3,1,3_score,3
4034,201900358,b3,0,3_score,3
4035,201900361,b3,1,3_score,3
4036,201900375,b3,1,3_score,3
4037,201900377,b3,2,3_score,3
4038,201900380,b3,1,3_score,3
4039,201900425,b3,4,3_score,3
4040,201900447,b3,0,3_score,3
4041,201900457,b3,1,3_score,3
4042,201900459,b3,0,3_score,3
4043,201900461,b3,2,3_score,3
4044,201900462,b3,1,3_score,3
4045,201900468,b3,2,3_score,3
4046,201900469,b3,0,3_score,3
4047,201900478,b3,2,3_score,3
4048,201900492,b3,0,3_score,3
4049,201900520,b3,1,3_score,3
4050,201900571,b3,1,3_score,3
4051,201900574,b3,0,3_score,3
4052,201900591,b3,0,3_score,3
4053,201900595,b3,0,3_score,3
4054,201900632,b3,0,3_score,3
4055,201900637,b3,2,3_score,3
4056,201900644,b3,3,3_score,3
4057,201900683,b3,3,3_score,3
4058,201900684,b3,0,3_score,3
4059,201900688,b3,1,3_score,3
4060,201900691,b3,4,3_score,3
4061,201900695,b3,1,3_score,3
4062,201900710,b3,0,3_score,3
4063,201900712,b3,0,3_score,3
4064,201900719,b3,6,3_score,3
4065,201900759,b3,1,3_score,3
4066,201900788,b3,1,3_score,3
4067,201900810,b3,0,3_score,3
4068,201900814,b3,3,3_score,3
4069,201900815,b3,0,3_score,3
4070,201900817,b3,0,3_score,3
4071,201900818,b3,0,3_score,3
4072,201900828,b3,0,3_score,3
4073,201900839,b3,0,3_score,3
4074,201900843,b3,0,3_score,3
4075,201900844,b3,0,3_score,3
4076,201900852,b3,0,3_score,3
4077,201900872,b3,2,3_score,3
4078,201900938,b3,0,3_score,3
4079,201900987,b3,0,3_score,3
4080,201900998,b3,0,3_score,3
4081,201901026,b3,2,3_score,3
4082,201901027,b3,0,3_score,3
4083,201901030,b3,1,3_score,3
4084,201901041,b3,3,3_score,3
4085,201901080,b3,2,3_score,3
4086,201901082,b3,1,3_score,3
4087,201901083,b3,0,3_score,3
4088,201901092,b3,2,3_score,3
4089,201901095,b3,0,3_score,3
4090,201901133,b3,0,3_score,3
4091,201901154,b3,1,3_score,3
4092,201901162,b3,0,3_score,3
4093,201901173,b3,0,3_score,3
4094,201901184,b3,2,3_score,3
4095,201901186,b3,4,3_score,3
4096,201901198,b3,0,3_score,3
4097,201901206,b3,0,3_score,3
4098,201901222,b3,0,3_score,3
4099,201901246,b3,1,3_score,3
4100,201901256,b3,0,3_score,3
4101,201901273,b3,0,3_score,3
4102,201901307,b3,1,3_score,3
4103,201901310,b3,0,3_score,3
4104,201901324,b3,0,3_score,3
4105,201901331,b3,0,3_score,3
4106,201901338,b3,0,3_score,3
4107,201901376,b3,0,3_score,3
4108,201901388,b3,0,3_score,3
4109,201901394,b3,0,3_score,3
4110,201901398,b3,1,3_score,3
4111,201901441,b3,8,3_score,3
4112,201901451,b3,0,3_score,3
4113,201901457,b3,0,3_score,3
4114,201901471,b3,0,3_score,3
4115,201901475,b3,4,3_score,3
4116,201901491,b3,1,3_score,3
4117,201901498,b3,4,3_score,3
4118,201901504,b3,0,3_score,3
4119,201901505,b3,0,3_score,3
4120,201901511,b3,3,3_score,3
4121,201901512,b3,0,3_score,3
4122,201901521,b3,0,3_score,3
4123,201901522,b3,2,3_score,3
4124,201901526,b3,0,3_score,3
4125,201901539,b3,0,3_score,3
4126,201901542,b3,0,3_score,3
4127,201901546,b3,0,3_score,3
4128,201901560,b3,1,3_score,3
4129,201901569,b3,1,3_score,3
4130,201901570,b3,0,3_score,3
4131,201901579,b3,0,3_score,3
4132,201901615,b3,0,3_score,3
4133,201901617,b3,0,3_score,3
4134,201901650,b3,0,3_score,3
4135,201901659,b3,0,3_score,3
4136,201901681,b3,2,3_score,3
4137,201901688,b3,0,3_score,3
4138,201901701,b3,3,3_score,3
4139,201901707,b3,0,3_score,3
4140,201901711,b3,0,3_score,3
4141,201901721,b3,3,3_score,3
4142,201901745,b3,1,3_score,3
4143,201901746,b3,0,3_score,3
4144,201901788,b3,3,3_score,3
4145,201901813,b3,1,3_score,3
4146,201901819,b3,2,3_score,3
4147,201901842,b3,0,3_score,3
4148,201901857,b3,0,3_score,3
4149,201901858,b3,0,3_score,3
4150,201901871,b3,0,3_score,3
4151,201901872,b3,0,3_score,3
4152,201901888,b3,0,3_score,3
4153,201901889,b3,1,3_score,3
4154,201901909,b3,1,3_score,3
4155,201901916,b3,0,3_score,3
4156,201901917,b3,0,3_score,3
4157,201901921,b3,2,3_score,3
4158,201901926,b3,1,3_score,3
4159,201901936,b3,0,3_score,3
4160,201901943,b3,0,3_score,3
4161,201901958,b3,0,3_score,3
4162,201901959,b3,1,3_score,3
4163,201901961,b3,0,3_score,3
4164,201901964,b3,0,3_score,3
4165,201901968,b3,0,3_score,3
4166,201901982,b3,2,3_score,3
4167,201901985,b3,0,3_score,3
4168,201901993,b3,0,3_score,3
4169,201902030,b3,0,3_score,3
4170,201902047,b3,0,3_score,3
4171,201902054,b3,0,3_score,3
4172,201902071,b3,1,3_score,3
4173,201902081,b3,0,3_score,3
4174,201902093,b3,0,3_score,3
4175,201902097,b3,0,3_score,3
4176,201902101,b3,1,3_score,3
4177,201902131,b3,0,3_score,3
4178,201902138,b3,1,3_score,3
4179,201902160,b3,2,3_score,3
4180,201902175,b3,3,3_score,3
4181,201902176,b3,0,3_score,3
4182,201902180,b3,3,3_score,3
4183,201902186,b3,0,3_score,3
4184,201902187,b3,0,3_score,3
4185,201902205,b3,3,3_score,3
4186,201902211,b3,0,3_score,3
4187,201902250,b3,0,3_score,3
4188,201902253,b3,1,3_score,3
4189,201902270,b3,0,3_score,3
4190,201902271,b3,2,3_score,3
4191,201902288,b3,0,3_score,3
4192,201902301,b3,1,3_score,3
4193,201902307,b3,0,3_score,3
4194,201902327,b3,0,3_score,3
4195,201902346,b3,2,3_score,3
4196,201902365,b3,0,3_score,3
4197,201902373,b3,0,3_score,3
4198,201902392,b3,2,3_score,3
4199,201902394,b3,1,3_score,3
4200,201900016,b4,0,3_score,4
4201,201900023,b4,1,3_score,4
4202,201900103,b4,1,3_score,4
4203,201900112,b4,0,3_score,4
4204,201900131,b4,1,3_score,4
4205,201900141,b4,0,3_score,4
4206,201900142,b4,0,3_score,4
4207,201900150,b4,0,3_score,4
4208,201900157,b4,1,3_score,4
4209,201900161,b4,2,3_score,4
4210,201900173,b4,0,3_score,4
4211,201900176,b4,3,3_score,4
4212,201900177,b4,0,3_score,4
4213,201900183,b4,0,3_score,4
4214,201900186,b4,1,3_score,4
4215,201900197,b4,0,3_score,4
4216,201900200,b4,0,3_score,4
4217,201900201,b4,0,3_score,4
4218,201900203,b4,0,3_score,4
4219,201900208,b4,0,3_score,4
4220,201900213,b4,0,3_score,4
4221,201900235,b4,0,3_score,4
4222,201900274,b4,0,3_score,4
4223,201900285,b4,0,3_score,4
4224,201900286,b4,1,3_score,4
4225,201900290,b4,1,3_score,4
4226,201900294,b4,0,3_score,4
4227,201900303,b4,3,3_score,4
4228,201900304,b4,2,3_score,4
4229,201900339,b4,0,3_score,4
4230,201900345,b4,0,3_score,4
4231,201900348,b4,0,3_score,4
4232,201900349,b4,0,3_score,4
4233,201900352,b4,2,3_score,4
4234,201900358,b4,0,3_score,4
4235,201900361,b4,1,3_score,4
4236,201900375,b4,1,3_score,4
4237,201900377,b4,3,3_score,4
4238,201900380,b4,0,3_score,4
4239,201900425,b4,0,3_score,4
4240,201900447,b4,4,3_score,4
4241,201900457,b4,0,3_score,4
4242,201900459,b4,0,3_score,4
4243,201900461,b4,0,3_score,4
4244,201900462,b4,1,3_score,4
4245,201900468,b4,4,3_score,4
4246,201900469,b4,1,3_score,4
4247,201900478,b4,1,3_score,4
4248,201900492,b4,0,3_score,4
4249,201900520,b4,0,3_score,4
4250,201900571,b4,0,3_score,4
4251,201900574,b4,0,3_score,4
4252,201900591,b4,0,3_score,4
4253,201900595,b4,0,3_score,4
4254,201900632,b4,1,3_score,4
4255,201900637,b4,7,3_score,4
4256,201900644,b4,1,3_score,4
4257,201900683,b4,0,3_score,4
4258,201900684,b4,0,3_score,4
4259,201900688,b4,0,3_score,4
4260,201900691,b4,0,3_score,4
4261,201900695,b4,1,3_score,4
4262,201900710,b4,0,3_score,4
4263,201900712,b4,0,3_score,4
4264,201900719,b4,0,3_score,4
4265,201900759,b4,1,3_score,4
4266,201900788,b4,0,3_score,4
4267,201900810,b4,1,3_score,4
4268,201900814,b4,1,3_score,4
4269,201900815,b4,1,3_score,4
4270,201900817,b4,0,3_score,4
4271,201900818,b4,0,3_score,4
4272,201900828,b4,0,3_score,4
4273,201900839,b4,0,3_score,4
4274,201900843,b4,0,3_score,4
4275,201900844,b4,0,3_score,4
4276,201900852,b4,1,3_score,4
4277,201900872,b4,0,3_score,4
4278,201900938,b4,0,3_score,4
4279,201900987,b4,0,3_score,4
4280,201900998,b4,1,3_score,4
4281,201901026,b4,1,3_score,4
4282,201901027,b4,1,3_score,4
4283,201901030,b4,0,3_score,4
4284,201901041,b4,1,3_score,4
4285,201901080,b4,2,3_score,4
4286,201901082,b4,3,3_score,4
4287,201901083,b4,0,3_score,4
4288,201901092,b4,0,3_score,4
4289,201901095,b4,0,3_score,4
4290,201901133,b4,3,3_score,4
4291,201901154,b4,0,3_score,4
4292,201901162,b4,0,3_score,4
4293,201901173,b4,0,3_score,4
4294,201901184,b4,0,3_score,4
4295,201901186,b4,1,3_score,4
4296,201901198,b4,1,3_score,4
4297,201901206,b4,1,3_score,4
4298,201901222,b4,0,3_score,4
4299,201901246,b4,1,3_score,4
4300,201901256,b4,2,3_score,4
4301,201901273,b4,3,3_score,4
4302,201901307,b4,0,3_score,4
4303,201901310,b4,1,3_score,4
4304,201901324,b4,0,3_score,4
4305,201901331,b4,1,3_score,4
4306,201901338,b4,0,3_score,4
4307,201901376,b4,0,3_score,4
4308,201901388,b4,1,3_score,4
4309,201901394,b4,6,3_score,4
4310,201901398,b4,0,3_score,4
4311,201901441,b4,0,3_score,4
4312,201901451,b4,0,3_score,4
4313,201901457,b4,2,3_score,4
4314,201901471,b4,1,3_score,4
4315,201901475,b4,2,3_score,4
4316,201901491,b4,0,3_score,4
4317,201901498,b4,0,3_score,4
4318,201901504,b4,1,3_score,4
4319,201901505,b4,4,3_score,4
4320,201901511,b4,0,3_score,4
4321,201901512,b4,1,3_score,4
4322,201901521,b4,0,3_score,4
4323,201901522,b4,3,3_score,4
4324,201901526,b4,4,3_score,4
4325,201901539,b4,0,3_score,4
4326,201901542,b4,3,3_score,4
4327,201901546,b4,0,3_score,4
4328,201901560,b4,3,3_score,4
4329,201901569,b4,0,3_score,4
4330,201901570,b4,3,3_score,4
4331,201901579,b4,2,3_score,4
4332,201901615,b4,0,3_score,4
4333,201901617,b4,0,3_score,4
4334,201901650,b4,0,3_score,4
4335,201901659,b4,0,3_score,4
4336,201901681,b4,1,3_score,4
4337,201901688,b4,0,3_score,4
4338,201901701,b4,0,3_score,4
4339,201901707,b4,4,3_score,4
4340,201901711,b4,0,3_score,4
4341,201901721,b4,0,3_score,4
4342,201901745,b4,0,3_score,4
4343,201901746,b4,2,3_score,4
4344,201901788,b4,0,3_score,4
4345,201901813,b4,4,3_score,4
4346,201901819,b4,1,3_score,4
4347,201901842,b4,0,3_score,4
4348,201901857,b4,1,3_score,4
4349,201901858,b4,0,3_score,4
4350,201901871,b4,3,3_score,4
4351,201901872,b4,0,3_score,4
4352,201901888,b4,2,3_score,4
4353,201901889,b4,0,3_score,4
4354,201901909,b4,0,3_score,4
4355,201901916,b4,1,3_score,4
4356,201901917,b4,0,3_score,4
4357,201901921,b4,0,3_score,4
4358,201901926,b4,2,3_score,4
4359,201901936,b4,6,3_score,4
4360,201901943,b4,2,3_score,4
4361,201901958,b4,0,3_score,4
4362,201901959,b4,0,3_score,4
4363,201901961,b4,1,3_score,4
4364,201901964,b4,1,3_score,4
4365,201901968,b4,2,3_score,4
4366,201901982,b4,0,3_score,4
4367,201901985,b4,0,3_score,4
4368,201901993,b4,0,3_score,4
4369,201902030,b4,2,3_score,4
4370,201902047,b4,0,3_score,4
4371,201902054,b4,5,3_score,4
4372,201902071,b4,1,3_score,4
4373,201902081,b4,0,3_score,4
4374,201902093,b4,0,3_score,4
4375,201902097,b4,0,3_score,4
4376,201902101,b4,0,3_score,4
4377,201902131,b4,0,3_score,4
4378,201902138,b4,1,3_score,4
4379,201902160,b4,0,3_score,4
4380,201902175,b4,1,3_score,4
4381,201902176,b4,1,3_score,4
4382,201902180,b4,0,3_score,4
4383,201902186,b4,0,3_score,4
4384,201902187,b4,0,3_score,4
4385,201902205,b4,1,3_score,4
4386,201902211,b4,0,3_score,4
4387,201902250,b4,0,3_score,4
4388,201902253,b4,0,3_score,4
4389,201902270,b4,2,3_score,4
4390,201902271,b4,0,3_score,4
4391,201902288,b4,0,3_score,4
4392,201902301,b4,3,3_score,4
4393,201902307,b4,0,3_score,4
4394,201902327,b4,0,3_score,4
4395,201902346,b4,0,3_score,4
4396,201902365,b4,0,3_score,4
4397,201902373,b4,0,3_score,4
4398,201902392,b4,1,3_score,4
4399,201902394,b4,0,3_score,4
4400,201900016,b5,0,3_score,5
4401,201900023,b5,0,3_score,5
4402,201900103,b5,4,3_score,5
4403,201900112,b5,0,3_score,5
4404,201900131,b5,2,3_score,5
4405,201900141,b5,2,3_score,5
4406,201900142,b5,3,3_score,5
4407,201900150,b5,0,3_score,5
4408,201900157,b5,0,3_score,5
4409,201900161,b5,0,3_score,5
4410,201900173,b5,0,3_score,5
4411,201900176,b5,2,3_score,5
4412,201900177,b5,0,3_score,5
4413,201900183,b5,0,3_score,5
4414,201900186,b5,0,3_score,5
4415,201900197,b5,0,3_score,5
4416,201900200,b5,0,3_score,5
4417,201900201,b5,0,3_score,5
4418,201900203,b5,1,3_score,5
4419,201900208,b5,1,3_score,5
4420,201900213,b5,0,3_score,5
4421,201900235,b5,0,3_score,5
4422,201900274,b5,0,3_score,5
4423,201900285,b5,0,3_score,5
4424,201900286,b5,0,3_score,5
4425,201900290,b5,0,3_score,5
4426,201900294,b5,1,3_score,5
4427,201900303,b5,0,3_score,5
4428,201900304,b5,1,3_score,5
4429,201900339,b5,3,3_score,5
4430,201900345,b5,1,3_score,5
4431,201900348,b5,1,3_score,5
4432,201900349,b5,1,3_score,5
4433,201900352,b5,0,3_score,5
4434,201900358,b5,0,3_score,5
4435,201900361,b5,0,3_score,5
4436,201900375,b5,1,3_score,5
4437,201900377,b5,1,3_score,5
4438,201900380,b5,1,3_score,5
4439,201900425,b5,0,3_score,5
4440,201900447,b5,0,3_score,5
4441,201900457,b5,5,3_score,5
4442,201900459,b5,1,3_score,5
4443,201900461,b5,3,3_score,5
4444,201900462,b5,0,3_score,5
4445,201900468,b5,0,3_score,5
4446,201900469,b5,0,3_score,5
4447,201900478,b5,2,3_score,5
4448,201900492,b5,1,3_score,5
4449,201900520,b5,0,3_score,5
4450,201900571,b5,0,3_score,5
4451,201900574,b5,1,3_score,5
4452,201900591,b5,0,3_score,5
4453,201900595,b5,0,3_score,5
4454,201900632,b5,0,3_score,5
4455,201900637,b5,0,3_score,5
4456,201900644,b5,0,3_score,5
4457,201900683,b5,0,3_score,5
4458,201900684,b5,1,3_score,5
4459,201900688,b5,0,3_score,5
4460,201900691,b5,0,3_score,5
4461,201900695,b5,0,3_score,5
4462,201900710,b5,0,3_score,5
4463,201900712,b5,0,3_score,5
4464,201900719,b5,0,3_score,5
4465,201900759,b5,3,3_score,5
4466,201900788,b5,0,3_score,5
4467,201900810,b5,0,3_score,5
4468,201900814,b5,1,3_score,5
4469,201900815,b5,0,3_score,5
4470,201900817,b5,2,3_score,5
4471,201900818,b5,0,3_score,5
4472,201900828,b5,0,3_score,5
4473,201900839,b5,0,3_score,5
4474,201900843,b5,2,3_score,5
4475,201900844,b5,0,3_score,5
4476,201900852,b5,0,3_score,5
4477,201900872,b5,1,3_score,5
4478,201900938,b5,0,3_score,5
4479,201900987,b5,1,3_score,5
4480,201900998,b5,0,3_score,5
4481,201901026,b5,1,3_score,5
4482,201901027,b5,4,3_score,5
4483,201901030,b5,3,3_score,5
4484,201901041,b5,0,3_score,5
4485,201901080,b5,0,3_score,5
4486,201901082,b5,0,3_score,5
4487,201901083,b5,1,3_score,5
4488,201901092,b5,1,3_score,5
4489,201901095,b5,0,3_score,5
4490,201901133,b5,0,3_score,5
4491,201901154,b5,2,3_score,5
4492,201901162,b5,0,3_score,5
4493,201901173,b5,0,3_score,5
4494,201901184,b5,0,3_score,5
4495,201901186,b5,0,3_score,5
4496,201901198,b5,1,3_score,5
4497,201901206,b5,0,3_score,5
4498,201901222,b5,0,3_score,5
4499,201901246,b5,0,3_score,5
4500,201901256,b5,4,3_score,5
4501,201901273,b5,0,3_score,5
4502,201901307,b5,0,3_score,5
4503,201901310,b5,2,3_score,5
4504,201901324,b5,0,3_score,5
4505,201901331,b5,3,3_score,5
4506,201901338,b5,0,3_score,5
4507,201901376,b5,0,3_score,5
4508,201901388,b5,0,3_score,5
4509,201901394,b5,1,3_score,5
4510,201901398,b5,0,3_score,5
4511,201901441,b5,2,3_score,5
4512,201901451,b5,1,3_score,5
4513,201901457,b5,0,3_score,5
4514,201901471,b5,3,3_score,5
4515,201901475,b5,0,3_score,5
4516,201901491,b5,1,3_score,5
4517,201901498,b5,0,3_score,5
4518,201901504,b5,0,3_score,5
4519,201901505,b5,1,3_score,5
4520,201901511,b5,0,3_score,5
4521,201901512,b5,0,3_score,5
4522,201901521,b5,0,3_score,5
4523,201901522,b5,0,3_score,5
4524,201901526,b5,0,3_score,5
4525,201901539,b5,0,3_score,5
4526,201901542,b5,0,3_score,5
4527,201901546,b5,0,3_score,5
4528,201901560,b5,0,3_score,5
4529,201901569,b5,3,3_score,5
4530,201901570,b5,0,3_score,5
4531,201901579,b5,0,3_score,5
4532,201901615,b5,0,3_score,5
4533,201901617,b5,0,3_score,5
4534,201901650,b5,0,3_score,5
4535,201901659,b5,0,3_score,5
4536,201901681,b5,0,3_score,5
4537,201901688,b5,1,3_score,5
4538,201901701,b5,0,3_score,5
4539,201901707,b5,2,3_score,5
4540,201901711,b5,0,3_score,5
4541,201901721,b5,0,3_score,5
4542,201901745,b5,4,3_score,5
4543,201901746,b5,0,3_score,5
4544,201901788,b5,4,3_score,5
4545,201901813,b5,1,3_score,5
4546,201901819,b5,0,3_score,5
4547,201901842,b5,1,3_score,5
4548,201901857,b5,0,3_score,5
4549,201901858,b5,0,3_score,5
4550,201901871,b5,0,3_score,5
4551,201901872,b5,2,3_score,5
4552,201901888,b5,2,3_score,5
4553,201901889,b5,1,3_score,5
4554,201901909,b5,1,3_score,5
4555,201901916,b5,0,3_score,5
4556,201901917,b5,0,3_score,5
4557,201901921,b5,5,3_score,5
4558,201901926,b5,3,3_score,5
4559,201901936,b5,0,3_score,5
4560,201901943,b5,1,3_score,5
4561,201901958,b5,0,3_score,5
4562,201901959,b5,3,3_score,5
4563,201901961,b5,0,3_score,5
4564,201901964,b5,0,3_score,5
4565,201901968,b5,2,3_score,5
4566,201901982,b5,3,3_score,5
4567,201901985,b5,0,3_score,5
4568,201901993,b5,0,3_score,5
4569,201902030,b5,0,3_score,5
4570,201902047,b5,0,3_score,5
4571,201902054,b5,0,3_score,5
4572,201902071,b5,2,3_score,5
4573,201902081,b5,2,3_score,5
4574,201902093,b5,1,3_score,5
4575,201902097,b5,0,3_score,5
4576,201902101,b5,5,3_score,5
4577,201902131,b5,2,3_score,5
4578,201902138,b5,2,3_score,5
4579,201902160,b5,1,3_score,5
4580,201902175,b5,0,3_score,5
4581,201902176,b5,0,3_score,5
4582,201902180,b5,0,3_score,5
4583,201902186,b5,0,3_score,5
4584,201902187,b5,0,3_score,5
4585,201902205,b5,0,3_score,5
4586,201902211,b5,0,3_score,5
4587,201902250,b5,1,3_score,5
4588,201902253,b5,1,3_score,5
4589,201902270,b5,0,3_score,5
4590,201902271,b5,0,3_score,5
4591,201902288,b5,0,3_score,5
4592,201902301,b5,0,3_score,5
4593,201902307,b5,0,3_score,5
4594,201902327,b5,0,3_score,5
4595,201902346,b5,0,3_score,5
4596,201902365,b5,1,3_score,5
4597,201902373,b5,0,3_score,5
4598,201902392,b5,0,3_score,5
4599,201902394,b5,0,3_score,5
4600,201900016,b6,0,3_score,6
4601,201900023,b6,1,3_score,6
4602,201900103,b6,1,3_score,6
4603,201900112,b6,0,3_score,6
4604,201900131,b6,2,3_score,6
4605,201900141,b6,2,3_score,6
4606,201900142,b6,0,3_score,6
4607,201900150,b6,0,3_score,6
4608,201900157,b6,1,3_score,6
4609,201900161,b6,0,3_score,6
4610,201900173,b6,2,3_score,6
4611,201900176,b6,0,3_score,6
4612,201900177,b6,1,3_score,6
4613,201900183,b6,1,3_score,6
4614,201900186,b6,5,3_score,6
4615,201900197,b6,4,3_score,6
4616,201900200,b6,0,3_score,6
4617,201900201,b6,1,3_score,6
4618,201900203,b6,4,3_score,6
4619,201900208,b6,0,3_score,6
4620,201900213,b6,0,3_score,6
4621,201900235,b6,1,3_score,6
4622,201900274,b6,3,3_score,6
4623,201900285,b6,0,3_score,6
4624,201900286,b6,1,3_score,6
4625,201900290,b6,0,3_score,6
4626,201900294,b6,0,3_score,6
4627,201900303,b6,0,3_score,6
4628,201900304,b6,0,3_score,6
4629,201900339,b6,0,3_score,6
4630,201900345,b6,1,3_score,6
4631,201900348,b6,0,3_score,6
4632,201900349,b6,0,3_score,6
4633,201900352,b6,4,3_score,6
4634,201900358,b6,0,3_score,6
4635,201900361,b6,1,3_score,6
4636,201900375,b6,0,3_score,6
4637,201900377,b6,1,3_score,6
4638,201900380,b6,1,3_score,6
4639,201900425,b6,0,3_score,6
4640,201900447,b6,0,3_score,6
4641,201900457,b6,5,3_score,6
4642,201900459,b6,0,3_score,6
4643,201900461,b6,0,3_score,6
4644,201900462,b6,2,3_score,6
4645,201900468,b6,0,3_score,6
4646,201900469,b6,0,3_score,6
4647,201900478,b6,2,3_score,6
4648,201900492,b6,0,3_score,6
4649,201900520,b6,1,3_score,6
4650,201900571,b6,0,3_score,6
4651,201900574,b6,0,3_score,6
4652,201900591,b6,0,3_score,6
4653,201900595,b6,0,3_score,6
4654,201900632,b6,2,3_score,6
4655,201900637,b6,0,3_score,6
4656,201900644,b6,0,3_score,6
4657,201900683,b6,0,3_score,6
4658,201900684,b6,0,3_score,6
4659,201900688,b6,0,3_score,6
4660,201900691,b6,2,3_score,6
4661,201900695,b6,0,3_score,6
4662,201900710,b6,0,3_score,6
4663,201900712,b6,0,3_score,6
4664,201900719,b6,0,3_score,6
4665,201900759,b6,1,3_score,6
4666,201900788,b6,0,3_score,6
4667,201900810,b6,3,3_score,6
4668,201900814,b6,2,3_score,6
4669,201900815,b6,0,3_score,6
4670,201900817,b6,1,3_score,6
4671,201900818,b6,3,3_score,6
4672,201900828,b6,3,3_score,6
4673,201900839,b6,0,3_score,6
4674,201900843,b6,0,3_score,6
4675,201900844,b6,0,3_score,6
4676,201900852,b6,1,3_score,6
4677,201900872,b6,0,3_score,6
4678,201900938,b6,0,3_score,6
4679,201900987,b6,3,3_score,6
4680,201900998,b6,0,3_score,6
4681,201901026,b6,0,3_score,6
4682,201901027,b6,0,3_score,6
4683,201901030,b6,0,3_score,6
4684,201901041,b6,0,3_score,6
4685,201901080,b6,0,3_score,6
4686,201901082,b6,1,3_score,6
4687,201901083,b6,0,3_score,6
4688,201901092,b6,0,3_score,6
4689,201901095,b6,2,3_score,6
4690,201901133,b6,2,3_score,6
4691,201901154,b6,0,3_score,6
4692,201901162,b6,1,3_score,6
4693,201901173,b6,2,3_score,6
4694,201901184,b6,0,3_score,6
4695,201901186,b6,0,3_score,6
4696,201901198,b6,0,3_score,6
4697,201901206,b6,0,3_score,6
4698,201901222,b6,0,3_score,6
4699,201901246,b6,7,3_score,6
4700,201901256,b6,1,3_score,6
4701,201901273,b6,0,3_score,6
4702,201901307,b6,0,3_score,6
4703,201901310,b6,0,3_score,6
4704,201901324,b6,0,3_score,6
4705,201901331,b6,0,3_score,6
4706,201901338,b6,2,3_score,6
4707,201901376,b6,0,3_score,6
4708,201901388,b6,0,3_score,6
4709,201901394,b6,0,3_score,6
4710,201901398,b6,0,3_score,6
